time,hip_pos,knee_pos,hip_vel,knee_vel,hip_tau,knee_tau
9.203999999999743,-0.16221449843963873,-0.10800507902814874,6.140794467096459,-4.580551207445849,14.940736913470674,-3.592805813700224
9.205999999999744,-0.14984184269588743,-0.11736819549187903,6.186327871875642,-4.681558231865145,13.66027338705233,-1.6158617662580568
9.207999999999744,-0.1374044461939609,-0.12689331805159346,6.218698250963273,-4.7625612798572154,12.384494181409423,0.336394019220954
9.209999999999745,-0.1249326552580319,-0.1365368505086267,6.235895467964489,-4.8217662285166245,11.117808041940302,2.254692790776602
9.211999999999746,-0.11245644776215152,-0.14624876347134677,6.238103747940189,-4.855956481360036,9.865219321877742,4.131936382134086
9.213999999999746,-0.10002570998313459,-0.15592224503164198,6.215368889508466,-4.8367407801476,8.627350012957503,5.9566325611259785
9.215999999999747,-0.08770528329159645,-0.16541169908387077,6.160213345769073,-4.744727026114393,7.425307653504266,7.640757962730959
9.217999999999748,-0.07555403115763956,-0.17458338331082582,6.075626066978444,-4.585842113477519,6.275405191187009,9.122595142578273
9.219999999999748,-0.06362500394873068,-0.18331465350963325,5.964513604454442,-4.365635099403716,5.172971519625641,10.416578869563644
9.221999999999749,-0.05196560192986079,-0.1914933692590319,5.829701009434941,-4.089357874699324,4.113450464959259,11.536193046496777
9.22399999999975,-0.04061774021769047,-0.19901741083450394,5.6739308560851605,-3.7620207877360183,3.0924001593030095,12.494202963707256
9.22599999999975,-0.029618018220012646,-0.20579426805420808,5.499860998838912,-3.388428609852072,2.1054961805162122,13.302814366098623
9.227999999999751,-0.01898885580131728,-0.2117307335884364,5.314581209347684,-2.968232767114153,1.1485372635238207,13.973774809902963
9.229999999999752,-0.008695413466986986,-0.21668767136896872,5.146721167165146,-2.478468890266167,0.208322915335037,14.503350652716204
9.231999999999752,0.0012378165454024277,-0.22061490716622206,4.966615006194707,-1.9636178986266706,-0.7719938412662959,14.81914881800391
9.233999999999753,0.01078939346107315,-0.22346980518156045,4.775788457835361,-1.4274490076691935,-1.732070130222679,15.052661304620068
9.235999999999754,0.019940747478107847,-0.22521680910335679,4.575677008517348,-0.8735019608981608,-2.673971824409195,15.21336997746396
9.237999999999754,0.02867599467756337,-0.22582697518067613,4.367623599727762,-0.3050830386596706,-3.599608542899256,15.310185913520336
9.239999999999755,0.036981748777424925,-0.2252775004842727,4.152877049930779,0.2747373482017156,-4.510727690040579,15.351429942974272
9.241999999999756,0.04484693146444716,-0.2235512504061635,3.9325913435111195,0.8631250390546024,-5.408909909267962,15.34481786415488
9.243999999999756,0.05226258316572089,-0.22063628990155365,3.707825850636864,1.4574802523049237,-6.295566258952819,15.297451725144843
9.245999999999757,0.059221676110751666,-0.21652542306014105,3.479546472515389,2.0554334207062963,-7.171937256381446,15.21581792919337
9.247999999999758,0.06571893141202802,-0.21121574537723764,3.2486276506381753,2.6548388414517103,-8.03909379699735,15.105792368636497
9.249999999999758,0.0717506416859904,-0.2047082126522801,3.0158551369811852,3.253766362478781,-8.897939843077069,14.972652338499381
9.251999999999759,0.07731450047489624,-0.1970072298456134,2.781929394452924,3.8504914033333475,-9.749216690670169,14.821094633765854
9.25399999999976,0.08240943943892919,-0.18812026254075975,2.5474694820164743,4.443483652426816,-10.593508565670259,14.655258993120059
9.25599999999976,0.087035473989095,-0.1780574729466604,2.3130172750829097,5.031394797049664,-11.431249267260068,14.478755909556044
9.257999999999761,0.09119355774277114,-0.16683138167961836,2.07904187683807,5.613045633521028,-12.262729566302914,14.294697772162408
